Severity,Start_Lat,Start_Lng,City,County,State,Timezone,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Year,Month,Day,Hour,Day_of_Week
2,38.37933,-122.713478,Santa Rosa,Sonoma,CA,US/Pacific,54.0,93.0,29.94,10.0,SSW,5.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2019,12,13,16,Friday
3,33.846607,-118.20536,Long Beach,Los Angeles,CA,US/Pacific,60.0,78.0,29.9,10.0,SSW,5.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2020,2,1,15,Saturday
2,34.152668,-118.106995,Pasadena,Los Angeles,CA,US/Pacific,63.0,67.0,29.85,10.0,CALM,7.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2022,2,8,17,Tuesday
3,34.004726,-117.065315,Yucaipa,San Bernardino,CA,US/Pacific,42.0,100.0,28.34,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2020,1,15,20,Wednesday
2,35.210777,-80.87468,Charlotte,Mecklenburg,NC,US/Eastern,40.0,93.0,29.21,5.0,CALM,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2021,8,12,4,Thursday
3,38.601173,-121.505432,Sacramento,Sacramento,CA,US/Pacific,63.0,52.0,30.06,10.0,N,7.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2019,10,21,10,Monday
2,33.210712,-117.387619,Oceanside,San Diego,CA,US/Pacific,57.0,62.0,29.88,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2019,12,27,10,Friday
2,30.31225,-97.735367,Austin,Travis,TX,US/Central,62.0,56.0,29.33,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2021,4,20,8,Tuesday
3,37.49390800000001,-77.014679,New Kent,New Kent,VA,US/Eastern,55.0,94.0,29.91,7.0,CALM,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2022,3,17,6,Thursday
2,30.37009,-87.35862,Pensacola,Escambia,FL,US/Central,83.0,79.0,30.11,10.0,SE,6.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2022,6,8,20,Wednesday
3,33.546177,-84.577347,Fairburn,Fulton,GA,US/Eastern,48.0,86.0,30.24,9.0,ENE,19.6,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2018,11,14,13,Wednesday
3,38.244556,-122.081406,Fairfield,Solano,CA,US/Pacific,68.0,45.0,29.94,10.0,WSW,15.0,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,2018,5,31,17,Thursday
2,32.790302000000004,-117.113266,San Diego,San Diego,CA,US/Pacific,54.0,77.0,29.45,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2019,9,30,7,Monday
3,34.104549,-117.534042,Rancho Cucamonga,San Bernardino,CA,US/Pacific,46.9,77.0,30.22,10.0,Calm,7.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2018,1,3,8,Wednesday
3,37.548237,-77.43206,Richmond,Richmond (City),VA,US/Eastern,90.0,54.0,29.66,10.0,S,15.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2022,7,18,17,Monday
2,42.152405,-88.136055,Barrington,Cook,IL,US/Central,30.0,79.0,30.07,10.0,NW,11.5,Overcast,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,2018,1,23,16,Tuesday
2,39.76530800000001,-123.543724,Laytonville,Mendocino,CA,US/Pacific,48.0,93.0,29.48,9.0,W,3.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2019,9,28,7,Saturday
3,34.089527000000004,-118.47538,Los Angeles,Los Angeles,CA,US/Pacific,52.0,74.0,29.83,10.0,NE,3.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2019,12,30,2,Monday
2,39.8941,-74.922707,Marlton,Burlington,NJ,US/Eastern,73.0,53.0,30.0,10.0,North,5.8,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2017,4,20,16,Thursday
2,34.774871999999995,-83.100044,Walhalla,Oconee,SC,US/Eastern,30.0,72.0,29.11,10.0,W,7.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2022,1,18,6,Tuesday
2,39.464031,-121.578972,Oroville,Butte,CA,US/Pacific,45.0,74.0,30.02,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,2022,3,21,6,Monday
3,34.053604,-118.257912,Los Angeles,Los Angeles,CA,US/Pacific,72.0,68.0,29.57,10.0,CALM,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,2021,8,28,9,Saturday
2,33.91642,-118.278358,Los Angeles,Los Angeles,CA,US/Pacific,79.0,58.0,29.86,10.0,WSW,5.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,2019,8,31,10,Saturday
2,40.478489,-78.841568,Nanty Glo,Cambria,PA,US/Eastern,20.0,89.0,27.63,8.0,NW,9.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2022,4,2,19,Saturday
3,36.033314,-79.802559,Greensboro,Guilford,NC,US/Eastern,73.0,73.0,29.06,10.0,SW,7.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2020,6,18,16,Thursday
2,30.444740000000003,-91.129967,Baton Rouge,East Baton Rouge,LA,US/Central,52.0,80.0,30.21,10.0,CALM,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,2021,9,11,7,Saturday
2,28.346807,-81.648239,Kissimmee,Osceola,FL,US/Eastern,64.0,100.0,29.87,7.0,NNW,3.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,2021,11,22,6,Monday
2,34.023159,-117.748184,Pomona,Los Angeles,CA,US/Pacific,50.0,82.0,29.03,4.0,VAR,5.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2020,3,19,17,Thursday
3,41.108776,-73.405991,Norwalk,Fairfield,CT,US/Eastern,88.0,35.0,29.86,10.0,SSW,10.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2022,7,13,15,Wednesday
2,42.200108,-75.859383,Binghamton,Broome,NY,US/Eastern,61.0,100.0,29.94,1.5,West,5.8,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2018,8,15,6,Wednesday
2,47.674568,-122.376228,Seattle,King,WA,US/Pacific,40.0,93.0,29.96,5.0,SSE,10.0,Cloudy,True,False,False,False,False,False,False,False,False,True,False,False,False,Night,2021,2,18,18,Thursday
2,41.10778,-73.807159,Hawthorne,Westchester,NY,US/Eastern,72.0,93.0,29.67,10.0,SE,7.0,Light Drizzle,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2021,9,22,8,Wednesday
3,40.731831,-73.87178,Elmhurst,Queens,NY,US/Eastern,70.0,73.0,29.53,6.0,W,15.0,Light Rain with Thunder,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2022,5,16,19,Monday
2,34.63131,-118.153252,Palmdale,Los Angeles,CA,US/Pacific,82.0,34.0,27.42,10.0,WSW,9.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2019,6,9,22,Sunday
2,34.143349,-117.257362,San Bernardino,San Bernardino,CA,US/Pacific,57.0,36.0,28.87,10.0,CALM,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,2020,9,3,9,Thursday
1,39.83430900000001,-84.198631,Dayton,Montgomery,OH,US/Eastern,69.0,73.0,28.75,8.0,W,7.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,2022,5,18,16,Wednesday
3,40.619579,-74.023483,Brooklyn,Kings,NY,US/Eastern,53.0,93.0,29.94,3.0,NNE,3.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2022,2,5,18,Saturday
2,36.821415,-121.630478,Salinas,Monterey,CA,US/Pacific,62.1,75.0,30.01,10.0,West,12.7,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2017,4,7,18,Friday
2,40.506901,-124.155602,Ferndale,Humboldt,CA,US/Pacific,39.0,93.0,29.85,10.0,SE,10.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2022,12,1,8,Thursday
3,47.679665,-122.321083,Seattle,King,WA,US/Pacific,52.0,59.0,30.45,10.0,NNE,4.6,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2018,7,11,15,Wednesday
2,34.485496999999995,-120.228928,Goleta,Santa Barbara,CA,US/Pacific,52.0,89.0,29.97,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2019,8,12,20,Monday
2,29.939348,-95.315659,Houston,Harris,TX,US/Central,93.0,26.0,29.91,10.0,N,13.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,2020,10,6,17,Tuesday
2,33.16148,-87.549065,Tuscaloosa,Tuscaloosa,AL,US/Central,68.0,87.0,29.7,10.0,VAR,5.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2021,9,4,18,Saturday
2,37.64072,-121.885941,Pleasanton,Alameda,CA,US/Pacific,46.0,89.0,29.41,10.0,CALM,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2020,6,4,9,Thursday
3,33.72557800000001,-117.804138,Tustin,Orange,CA,US/Pacific,64.0,40.0,30.08,10.0,VAR,3.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2022,1,30,9,Sunday
2,35.26985900000001,-80.79435,Charlotte,Mecklenburg,NC,US/Eastern,72.0,43.0,29.24,10.0,ENE,9.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2021,9,23,18,Thursday
2,33.89547,-117.491409,Riverside,Riverside,CA,US/Pacific,69.0,73.0,29.15,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2021,7,28,6,Wednesday
2,33.991112,-117.353615,Riverside,Riverside,CA,US/Pacific,69.0,58.0,29.04,9.0,NNE,3.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2021,8,26,6,Thursday
2,38.839741,-76.060608,Easton,Talbot,MD,US/Eastern,59.0,94.0,30.03,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2021,10,21,8,Thursday
2,34.362225,-118.555183,Newhall,Los Angeles,CA,US/Pacific,74.0,7.0,29.13,10.0,N,7.0,Smoke,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2019,11,10,8,Sunday
2,40.87923,-73.949013,Englewood Cliffs,Bergen,NJ,US/Eastern,66.0,28.0,30.0,10.0,South,8.1,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2016,8,11,15,Thursday
3,34.001518,-118.409874,Culver City,Los Angeles,CA,US/Pacific,67.0,68.0,29.75,10.0,SW,7.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2019,5,11,15,Saturday
2,25.68395,-80.457397,Miami,Miami-Dade,FL,US/Eastern,78.0,54.0,30.05,10.0,E,10.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,2021,3,12,15,Friday
2,33.876339,-118.088943,Artesia,Los Angeles,CA,US/Pacific,68.0,49.0,30.0,10.0,NW,14.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2020,4,21,17,Tuesday
1,28.052931,-82.743073,Palm Harbor,Pinellas,FL,US/Eastern,75.0,100.0,29.97,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2022,2,9,4,Wednesday
2,34.549198,-82.542847,Belton,Anderson,SC,US/Eastern,72.0,97.0,29.02,2.0,SSW,12.0,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2021,6,22,6,Tuesday
2,32.934788,-96.752319,Dallas,Dallas,TX,US/Central,78.8,74.0,30.03,10.0,South,10.4,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,2018,6,13,7,Wednesday
2,33.932838000000004,-118.291588,Los Angeles,Los Angeles,CA,US/Pacific,73.0,64.0,29.8,10.0,WSW,13.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,2019,10,9,16,Wednesday
2,37.541622,-122.285095,San Mateo,San Mateo,CA,US/Pacific,59.0,72.0,29.85,10.0,WSW,9.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2019,9,27,18,Friday
3,32.814384000000004,-117.158173,San Diego,San Diego,CA,US/Pacific,53.0,89.0,29.71,4.0,E,7.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2020,1,21,8,Tuesday
2,35.262142,-80.878418,Charlotte,Mecklenburg,NC,US/Eastern,37.9,83.0,30.23,10.0,NNW,4.6,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2018,1,17,5,Wednesday
2,41.554676,-72.637527,Middletown,Middlesex,CT,US/Eastern,60.0,78.0,29.81,10.0,VAR,7.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2022,1,6,15,Thursday
3,34.154133,-118.467949,Sherman Oaks,Los Angeles,CA,US/Pacific,50.0,71.0,29.14,10.0,NNE,6.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2019,12,30,2,Monday
2,40.854969,-74.071182,Hasbrouck Heights,Bergen,NJ,US/Eastern,22.0,53.0,30.47,10.0,NNW,8.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2022,5,2,18,Monday
3,34.135471,-117.965355,Duarte,Los Angeles,CA,US/Pacific,74.0,40.0,29.84,10.0,SSW,8.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2020,2,21,15,Friday
2,33.993286,-118.283279,Los Angeles,Los Angeles,CA,US/Pacific,81.0,10.0,29.66,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2019,12,10,10,Tuesday
2,40.730354,-74.109428,Kearny,Hudson,NJ,US/Eastern,54.0,83.0,30.28,10.0,SW,8.1,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,2016,2,11,8,Thursday
3,38.641644,-121.425041,Sacramento,Sacramento,CA,US/Pacific,98.6,15.0,29.81,10.0,WSW,9.2,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2017,7,28,16,Friday
2,33.872608,-118.279022,Gardena,Los Angeles,CA,US/Pacific,66.0,65.0,29.95,10.0,W,6.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2020,2,20,17,Thursday
2,39.816719,-76.040382,Kirkwood,Lancaster,PA,US/Eastern,30.0,100.0,29.24,6.0,WNW,7.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2022,8,2,5,Tuesday
3,37.718674,-121.662292,Livermore,Alameda,CA,US/Pacific,56.0,53.0,29.55,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2020,8,2,18,Sunday
3,34.067444,-117.567627,Ontario,San Bernardino,CA,US/Pacific,54.0,90.0,29.07,3.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2019,7,11,7,Thursday
3,36.845303,-121.634811,Aromas,Monterey,CA,US/Pacific,53.1,67.0,29.84,6.0,NW,3.5,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2018,3,21,6,Wednesday
2,46.334019,-123.69693,Rosburg,Wahkiakum,WA,US/Pacific,74.0,62.0,30.1,10.0,W,13.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2022,8,22,16,Monday
2,40.619839,-111.938782,West Jordan,Salt Lake,UT,US/Mountain,31.0,92.0,25.67,1.0,WNW,15.0,Light Snow,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,2020,1,17,8,Friday
3,32.675266,-97.140511,Arlington,Tarrant,TX,US/Central,59.0,72.0,29.52,10.0,N,5.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2021,5,5,8,Wednesday
2,33.249569,-96.618103,McKinney,Collin,TX,US/Central,73.0,96.0,29.3,10.0,NNE,9.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2022,8,22,6,Monday
2,47.210701,-122.080048,Enumclaw,King,WA,US/Pacific,37.0,99.0,29.74,3.0,NNE,3.0,Light Drizzle,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2021,12,20,16,Monday
2,41.222862,-73.182571,Trumbull,Fairfield,CT,US/Eastern,49.0,61.0,29.75,10.0,ENE,14.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2021,12,4,8,Saturday
3,41.1063,-75.397713,Pocono Summit,Monroe,PA,US/Eastern,52.0,50.0,27.82,10.0,VAR,3.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2021,7,5,17,Monday
2,30.494049,-87.222694,Pensacola,Escambia,FL,US/Central,59.0,55.0,30.13,9.0,NE,5.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,2021,8,11,7,Wednesday
2,36.923698,-120.183289,Madera,Madera,CA,US/Pacific,37.0,93.0,30.0,0.25,SSE,5.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2020,7,1,6,Wednesday
2,35.107819,-82.616653,Cleveland,Greenville,SC,US/Eastern,75.0,76.0,28.84,10.0,N,8.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2021,8,23,5,Monday
2,41.674477,-72.851189,Plainville,Hartford,CT,US/Eastern,29.0,58.0,30.04,10.0,SSE,3.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2022,1,28,8,Friday
3,34.038929,-118.274971,Los Angeles,Los Angeles,CA,US/Pacific,65.0,50.0,29.95,10.0,W,3.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2020,3,20,15,Friday
2,44.113731,-123.18203,Eugene,Lane,OR,US/Pacific,39.9,73.0,30.28,10.0,NE,9.2,Mostly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,2018,2,1,13,Thursday
2,30.230824,-97.789726,Austin,Travis,TX,US/Central,72.0,18.0,29.11,10.0,WNW,15.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2021,3,17,12,Wednesday
3,33.881401000000004,-117.649551,Corona,Riverside,CA,US/Pacific,51.0,100.0,29.27,10.0,CALM,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2020,12,3,7,Thursday
3,33.773251,-118.039406,Westminster,Orange,CA,US/Pacific,75.9,75.0,29.76,10.0,South,5.8,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2018,7,8,19,Sunday
2,34.15612,-118.26458,Glendale,Los Angeles,CA,US/Pacific,70.0,39.0,29.31,10.0,VAR,5.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,2019,12,12,13,Thursday
3,26.011093,-80.166786,Hollywood,Broward,FL,US/Eastern,78.0,74.0,30.05,10.0,S,8.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2021,3,31,20,Wednesday
2,37.509838,-122.333496,San Mateo,San Mateo,CA,US/Pacific,73.0,44.0,29.91,10.0,WNW,13.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2019,9,19,16,Thursday
2,38.03442,-122.268562,Rodeo,Contra Costa,CA,US/Pacific,51.0,52.0,30.0,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2022,2,16,8,Wednesday
3,33.773396000000005,-118.039162,Westminster,Orange,CA,US/Pacific,67.0,67.0,29.83,10.0,W,7.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2020,5,24,19,Sunday
2,34.426891,-117.620659,Pinon Hills,San Bernardino,CA,US/Pacific,63.0,67.0,29.85,10.0,CALM,7.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2022,4,28,2,Thursday
2,33.920582,-118.01754,La Mirada,Los Angeles,CA,US/Pacific,59.0,75.0,29.82,10.0,CALM,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,2020,3,13,14,Friday
2,33.949791,-118.092033,Santa Fe Springs,Los Angeles,CA,US/Pacific,45.0,68.0,30.06,10.0,E,6.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2020,6,2,2,Tuesday
2,40.291088,-76.881699,Harrisburg,Dauphin,PA,US/Eastern,44.0,58.0,29.73,10.0,VAR,5.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,2022,1,3,10,Monday
3,34.065033,-117.312248,Colton,San Bernardino,CA,US/Pacific,99.0,11.0,28.71,10.0,W,6.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2019,9,14,11,Saturday
2,43.146851,-77.653419,Rochester,Monroe,NY,US/Eastern,89.0,53.0,29.49,10.0,SW,10.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2021,6,29,18,Tuesday
2,34.113476,-118.176201,Los Angeles,Los Angeles,CA,US/Pacific,78.1,40.0,29.77,10.0,Calm,7.0,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,2017,2,10,12,Friday
3,37.865566,-122.038132,Alamo,Contra Costa,CA,US/Pacific,48.0,86.0,29.89,10.0,NNW,7.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2020,6,4,17,Thursday
1,34.935619,-81.799454,Spartanburg,Spartanburg,SC,US/Eastern,82.0,58.0,29.22,10.0,SE,3.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2022,7,14,17,Thursday
3,34.250778000000004,-118.428574,Pacoima,Los Angeles,CA,US/Pacific,57.2,77.0,29.99,10.0,ESE,4.6,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2019,5,3,18,Friday
2,33.874664,-117.880249,Fullerton,Orange,CA,US/Pacific,55.9,53.0,29.98,9.0,Calm,7.0,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,2018,1,2,7,Tuesday
3,32.834022999999995,-117.119331,San Diego,San Diego,CA,US/Pacific,71.1,63.0,29.85,10.0,SSW,6.9,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2017,9,20,17,Wednesday
2,28.662058,-81.389114,Altamonte Springs,Seminole,FL,US/Eastern,70.0,63.0,30.05,10.0,Calm,7.0,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,2019,2,15,9,Friday
2,37.40324,-122.046906,Mountain View,Santa Clara,CA,US/Pacific,63.0,67.0,29.96,10.0,CALM,7.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,2019,9,30,8,Monday
2,37.143402,-121.984917,Los Gatos,Santa Clara,CA,US/Pacific,77.0,26.0,29.98,10.0,VAR,3.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2019,6,10,11,Monday
2,37.825207,-122.270538,Oakland,Alameda,CA,US/Pacific,58.0,60.0,30.14,10.0,W,15.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2021,9,4,14,Saturday
2,27.712444,-82.33535,Wimauma,Hillsborough,FL,US/Eastern,74.1,70.0,29.9,10.0,SW,11.5,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,2017,5,1,13,Monday
2,33.330551,-81.338509,Blackville,Barnwell,SC,US/Eastern,63.0,100.0,29.98,1.0,CALM,0.0,Fog,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,2021,12,17,9,Friday
2,37.739845,-121.590294,Tracy,Alameda,CA,US/Pacific,54.0,93.0,29.58,10.0,WNW,8.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2020,4,29,6,Wednesday
2,40.659267,-74.286613,Cranford,Union,NJ,US/Eastern,29.0,37.0,30.31,5.0,NW,3.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2021,12,2,17,Thursday
2,34.981174,-81.997818,Spartanburg,Spartanburg,SC,US/Eastern,71.6,53.0,30.21,10.0,South,4.6,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2017,2,11,14,Saturday
3,33.882107,-117.546753,Corona,Riverside,CA,US/Pacific,63.0,67.0,29.85,10.0,CALM,7.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2019,9,10,5,Tuesday
2,38.559357,-121.37262,Sacramento,Sacramento,CA,US/Pacific,62.6,72.0,29.9,10.0,SSE,6.9,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2017,7,25,7,Tuesday
2,34.015949,-118.156769,Los Angeles,Los Angeles,CA,US/Pacific,72.0,46.0,29.92,10.0,VAR,3.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2020,4,3,11,Friday
2,35.85952,-78.680611,Raleigh,Wake,NC,US/Eastern,89.1,52.0,29.98,10.0,East,4.6,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,2017,8,16,17,Wednesday
3,34.151894,-118.150368,Pasadena,Los Angeles,CA,US/Pacific,63.0,67.0,29.85,10.0,CALM,7.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2018,7,31,15,Tuesday
2,37.766979,-121.733101,Livermore,Alameda,CA,US/Pacific,69.0,61.0,29.52,10.0,W,3.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,2021,11,8,7,Monday
2,33.685032,-117.171799,Menifee,Riverside,CA,US/Pacific,39.0,24.0,28.66,10.0,NNE,5.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2019,1,11,4,Friday
3,33.960663000000004,-117.313766,Riverside,Riverside,CA,US/Pacific,89.1,28.0,29.75,10.0,Variable,4.6,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2018,11,6,12,Tuesday
2,34.017982,-117.527214,Mira Loma,Riverside,CA,US/Pacific,55.0,34.0,29.26,10.0,ENE,7.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,2022,2,14,2,Monday
3,38.55060200000001,-121.422722,Sacramento,Sacramento,CA,US/Pacific,65.0,75.0,29.84,10.0,CALM,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,2019,4,9,7,Tuesday
2,34.064331,-81.126907,Columbia,Richland,SC,US/Eastern,93.0,42.0,29.78,6.0,N,7.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2021,7,22,17,Thursday
3,32.839214,-117.172882,San Diego,San Diego,CA,US/Pacific,56.0,87.0,29.43,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2019,8,10,7,Saturday
3,33.872238,-118.341614,Torrance,Los Angeles,CA,US/Pacific,66.0,81.0,29.85,10.0,WSW,6.9,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,2018,10,23,19,Tuesday
2,44.954899,-93.092178,Saint Paul,Ramsey,MN,US/Central,19.0,71.0,29.58,10.0,NNW,12.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2020,2,26,8,Wednesday
